name,lat,lon,imgurl,other
Blue Dance Statue,-6.266672,106.783819,http://lh6.ggpht.com/dbnvs6_W30IFqRAVc44zxagYqkdrdQFamU6AZHBOqGjWAXKapbj9ZDSc6h_usyj42GcAadGVEudcBIhEAt2g,5368d7fd72044fc9a46be3d648f1ebb6.16
Lego Tree House,-6.265311,106.784731,http://lh3.googleusercontent.com/RTkX9-HtCqytBe4iXzdUyYfJB_fdCFgMyi9A-KwwjCjoBtsfq_sCmxKmHONOS922UOaT6d-yEx-jrAIcujA,df31f380ebe440a5ba9007ffddb349b1.16
Mural Tembok Bomber,-6.273652,106.778296,http://lh3.googleusercontent.com/R1FfU9HpZ39Wec5e3bfWSPDTl8n56faFCKqcB0nXSSyqM7GNQDNVOdTuzohMrH688otrTJsp8YES1DUADNpP,bdb7ab7b32184d17bab0c732a2b06141.16
The Globe at PIM,-6.266707,106.783219,http://lh4.ggpht.com/5kyZDRd_ei6uTp4KRvm_ybDXBxFw1atXtrs5kWmdni0xjgec-Kpr-bxZiT4n-AqdbKHhNbRLVclDQUhl8z3MGn0CSFKx_ymykr2eBTSPapg8_fJ6,b8c0f7a27511429bb187b36a2db555db.11
Tower Masjid Samping Pim,-6.266537,106.782388,http://lh5.ggpht.com/VJVvlpzoPznFESK9BkaMsQPaZkmrh0bOd2M18SB7Smv5LgPWpazI7TFuHe0xKdDL12yY5i5nNc2Dn9sCuCI,03bb4085cbfe470799fab9656ddf6a6a.16
Holland Bakery Bintaro Windmill,-6.270731,106.763019,http://lh4.ggpht.com/_pRESRt64xXqCNo0C0oZxZEC0W1SuTFovpkaeeVn3pV6Qub9J27t6dN4lMphBmmxUhhmWstQoiS_viNIuvKG,f170a1a1cd3f4d09926a4902f44ebe97.16
Musholah,-6.266491,106.765924,http://lh4.ggpht.com/SU3gBHhWxf94ss0SWl-01IrEt8WF5Z2oP4uaymN8S6C061UhAlkFGx-lOUhjiR3ggGYuc4IebpoiIMg7rHY,3c7cfb631c0146f98686276bf4d71665.16
Musollah Ahmadahlan,-6.270401,106.772921,http://lh3.googleusercontent.com/oaIRp8pxei6Fg8Up8hfXzU5sydM2ah4GIkchhm5xhw46X8S9jGQJjDSOy1DUSMySZQCWDWdaUVsH9t7klAk6Sw,73ef587a0a9d49948c25cdaa2bf53115.16
Together We Can,-6.266969,106.766229,http://lh6.ggpht.com/mXaegxy2AhcZCUmpIyR8RsCmgkDaL-6DAPOHRwR-7AgvJ4LoM5-t_jPPeBKAfYZH6KFV2V9ruJEuI96UUZU,786a0e339ad44acf8df9ff5afbb9d16f.16
musolla darul muta'alimin,-6.26559,106.771095,http://lh3.googleusercontent.com/8ZbdfP6yiBB71pxyxAunEVAm6w8KOA2OQ4c30ehKXNFeNK3yCYdNbiDQBnQMELeEv3UF77Ojs9GjHWAxlAQh,9c79d61de5b747e4a349eaaad5c3d2d5.16
HB Windmill Pondok Pinang,-6.275458,106.77339,http://lh3.ggpht.com/R_D0jG8XAr_bEif-2tjNMaawU3hcfAM3dHpQOZPe0lkzP8Gg6QDHRVhNnIf7GmG9a9BWEwVlBICcJoNzyXfxaA,ad1707695cff4aa29f48751255806857.16
Bunda Maria Statue,-6.267847,106.742526,http://lh4.ggpht.com/0-hzjs0_Mz1-3gFpT-xn-r0_dnjEbolL61eR3kClcJy594FXWKQcWMbRh3jXxd-kCPZVejXwqvdM-VApuzOpsA,8323601600e6450083f265cead7753af.16
Menjangan Statue,-6.267838,106.74519,http://lh6.ggpht.com/pOpFSuRU3YU9axpS8YmB3k5X9nWAxKRG4hwCNR10LG9uScVRkUtkODsuqTJv8bsLyX44FpCzvTehcjQtfaOS,dab10790d444413b9e107e5162bd1362.16
Modern Mosque of As-Sunnah,-6.274701,106.74071,http://lh4.ggpht.com/fRDDqsPMK_g8jwppR_btm1LtqC9a-0xqJ9WspXEcd_u2fGKeNAG8xH94UJsyFdMJptBHXarh98Czvhj639A,56e8fce41af34660acf6ccb4018477a3.16
Kubah Mini,-6.272341,106.741365,http://lh3.googleusercontent.com/g8dC0VqUhwZF1233xcnfmYNOtQkGBdYo_TLlvnDZwNk72CJCRuLqdJcmsLA2WYW9XiBpx5ZnwHNqVcmSM_bodw,8d9d7f23d47a42ba9f84db5d04f324bf.16
The Old Man,-6.272376,106.740871,http://lh4.ggpht.com/RYKjNnmFibYqqJkJjz3otcKLTYaueGkpCm8cMoAFL651ZRTupKtPdK9AVgxdVYX3RmBCldP5CKVMV4OtKl8,fd640dfdae15426fa8152144344c87e7.16
Jerapah Cilik,-6.268145,106.745575,http://lh3.ggpht.com/b0jp5_dLyL2nJhETqKRfC3QnlEFbgFLF0Yh1wk37NG5P4z_7igjingRLNW_p65qV3zPVOTvsfABQTT2njci9,531fc0fa710b442c91ec2477794fb9a8.16
Musholla Darul Hikmah,-6.274546,106.773991,http://lh3.googleusercontent.com/qnqtnxx4shF3B1_LGt66f_v95C_Mm5DzVHqqVtm1SMP2atJyiy4GheaT53QXWX6j-6mPlxUdEHgsDU4oF75oLQ,b8caff5e343c4776b0b0ca0e222f2cdf.16
Naga Terbang Melayang,-6.266087,106.782964,http://lh3.ggpht.com/FcKi3OpVmJsly93ywjlkFEB14uUiid0f1YagrI7up3RcfzF0fkPX56hsV-LVsx0SBK0q3q1jnN-Ay7W-HyTo0w,b0156a1024b342eea18f54c78a0a9ff3.16
WAVE Water Slides,-6.266714,106.784815,http://lh3.ggpht.com/CYkHnSqAS0MIIKrROquWFthdcbQnoYxjoS1usOAeQhB5xmVy0Y9BgQYK4xaAHuHv8tQmgopf5IT59GCgR-Q,6c5db2bbb55a4453b7b9401dbb6df471.16
Pondok Indah Golf Course,-6.268672,106.783769,http://lh3.ggpht.com/XsCP6Zaj-E7yIryQ1ajoUPhBSRv-pqTXCPwMLSOdtC6KQY1qorKTvHuMM1HEOZXjCEjQjZoOJ8tAUOrLcuhZLw,60e33b821b2e4195b5c088c83dd6485c.16
Golf Stick,-6.268527,106.784533,http://lh4.ggpht.com/JQNlYWJefR1sNayNkmQDTF52MI2VJOjeURz6SenFz4OjjeXx6S4buv_6IvtDKMxDnyGBDjI0HBfBQHKHKJMj,8e916b13cd334feebd57752290eb755d.16
The Unicorn,-6.265441,106.782876,http://lh5.ggpht.com/KWkIva4IulOMCfqCM_NPxEaK8_qdSmffmdI19mv1nSrZWqlpQO0g87Dt96W36mFCzqwxEDm9_6lxJFwoFgjPqA,f4d5f5b3658541f7aea678bc83e5ac7d.16
Green Mosque,-6.266796,106.775616,http://lh6.ggpht.com/92QjWWmWmonVGS5zONIuDRGgGww7Vpfc6kAL74SvVO5n5d-2VK_F8CdMjQgODaOHCFdez0KDv7o-NA9SiBmGwA,b88878f661644c6fa0458370437f10cb.16
Musholla Arrahman,-6.275964,106.767595,http://lh3.googleusercontent.com/vbpCfb0QNuH4FrUIJKUEEBkr9zcX3jbhGUKJb8ghBDhHZ-KLMiHOYqYZ_n-zkVM57kKhUeMSCXid3LmwHiU,00da939b5bf7497bb5a5b4da8a12ca4f.16
Sebastian Coffee Shop,-6.274441,106.763394,http://lh6.ggpht.com/612zU4_ymLDAjcrD3TQYvvYL2qOrOA2rbLctU9GpUUXMySrPMsdoJp4piyhNDrHRf71BaHFIkKM0OCOl9jU,e1c15a166d05495786eabf0bbb6056e7.16
Patung Bebek - Rempoa,-6.275275,106.762799,http://lh5.ggpht.com/29KpajH6WvcbHirppARQoDXimpKMogEDGC7kUlMmvs3iBzT_edo8gNmkmFueEGZAtJv8_imZAmffZrnVAguT,43350292c24d49f481fa6a60ea311cef.16
Mushola Barokah Rekanis,-6.268204,106.767226,http://lh3.googleusercontent.com/nuR52k8ryZjWyaUWSxupdJNFR8bEcE7mQC6QWwZ3gMoPtyrEez02fggMdcr6Wdvpi34gOZHhfSIu3NENEc6T,8f92c33081e7415b96d8c2ae85c1ed9f.16
Masjid At-taufik,-6.268377,106.773494,http://lh3.googleusercontent.com/-UEcfEj5yvsAxkjcvvU72JClMQCWjsdGP69AzD68d-GuoAifTntOYMtINt3rrYPjUTbcNRZqWHGxKaC2FhnS,a0d97a19f5d44c3a9c454d10d41d582d.16
Mural Doraemon,-6.271746,106.764447,http://lh3.googleusercontent.com/lRZidWWUKEUQTftSByY_d3G49ynBTFVXUx6i74W0LR7iOnkLB9VlW1_oJcmgTpgHjeIZMEh7T1SSlWdhM2WhQw,6fe5f7f8704d467086d94e9e77009d37.16
Musholah Al Mukhlisin,-6.266168,106.769525,http://lh4.ggpht.com/LTOIHAhp0f9fSfTUdSJs4BzaMRpUd12voKvDTO9aMtUFREXIGiLEkjoWt6RE3mutyCNidl7B65roRUNZithnyg,475e1e36569a407b9f394407ea48e9d7.16
The Lion Statue,-6.270988,106.749662,http://lh4.ggpht.com/IHXcUPrgeWbo0J4hxErFQKUkW-ietps9Ri5GSuEKeFXFRKa71tXW43-oeY2D6_3otXE0SUS777J9bNWaffUM,3cee7264995743689316b2a55b062e8f.16
Batas Wilayah DKI-Banten,-6.271801,106.750242,http://lh3.ggpht.com/1_fQid7B1TsQ-GUmxB4pCtMFINehaQNpiIkxrKVCKBXFx_ghGuMRBhCUMIbcmhF23YERz0DSc30PWvvzHJ8o,6723da7c221646fca3fb026caa22a489.16
Relief Burung,-6.267721,106.743266,http://lh3.ggpht.com/560OQBd-dBIa27aqW2eh7Y-AkenaenatTjXhJbwuxLVT2PpZZEqSGIRpApab7MKXw5eqtHl3HwsQ18f2-ROlGA,b18556dbcba242079b9939ca6debb3f3.16
The Lion Statue,-6.271463,106.749841,http://lh3.ggpht.com/cC39SEraFUNB6ogtjtyooncxUIHijGHLpstpPmnZVOU7UtUcwk4ejZqdFRZjc9rZAFXvbSj7rJU0511SrsNf,8cbbb7112ce342fba71f0a5b4fc11540.16
Masjid Al Insani,-6.267753,106.742303,http://lh3.ggpht.com/bzgnj2561bikPeXHJbyHj3wJKhxIqRYrkKq1rqETdkP0laOYlomzEZ__xw8_Ts0m971oZPGaprd8kZNy4GM0,c330149a937148c5b74f850479c30352.16
D'cost Fish Statue,-6.271687,106.741648,http://lh6.ggpht.com/ormiy4079lbz5G3pzZBsvTHhQSoANfLKknKp8ZPrg4oME5KPNi7Kh8Tq1o3Wnd5Od4ipI2HdGw1SFVRZUMka,8e72e1f603f44067afb2ecc03b424b25.16
Patung Jerapah,-6.270671,106.750351,http://lh5.ggpht.com/4X9tocQx_BHK1eIFUpHk6hJH49C8tsvEEDH9vaR8H3lbYeQ3oRBvRU9R_yEP7jPVauA_FElBpjvuhRAw7Yzm,df050236aca3492ba6d15693055a573c.16
Kubah Mini,-6.267899,106.742769,http://lh5.ggpht.com/UDsUjua5B7cnIMuJU4z6h4X1o261VGhZKowlvdSKyv2ObEGyFaH_CeGusLCViotHHjiPFlQddA5p6AkXI68fnw,c4a71559bb9d467f86668476510c41b9.16
Violist Angel,-6.269928,106.78341,http://lh4.ggpht.com/D4aaXr9Z42q9z8HXwLyyr9HSDIcUwzHtpIxaiRlJz4thhBEqongDo9p65wQtdgkTjas_amOc4nXL7Ia1zKw,3a1d0378af95449780a4bd1d887dadc5.16
Prajurit Romawi,-6.265161,106.781425,http://lh4.ggpht.com/Kq97CDIltEZeMzVLpaDaSiTp27eufB7ZsqpKh8Y-UT1Qz5xsv36Ui3JleKN9nMVeY1L2b93Sqb0UawqZusA,bfb170077c2443949fda5c65a6b69cfa.16
Masjid PIM 2,-6.266306,106.782098,http://lh3.ggpht.com/JhMjk_dc6cTAq86E12rKiI1MJLJOU8mV3sitOwvAuZfnY1ZmC2_UHqkv_4k1_GQKQbJ8pNVRKbF_oSBuI61n,8fa61a09bfe04799a0344b5f71d86dbc.16
Street Gallery Fountain,-6.267093,106.783876,http://lh3.ggpht.com/AwUSCOzdhmglZIlXIQUiMBcXriqXeXajcX3kiGFhQwmakyvElZJAcUmzV1MzDyLyzITNlWTrWH942DmSksJz,f393d494392e4814b92c282cd879e822.16
Pondok Indah Golf Apartment,-6.2721,106.783099,http://lh3.ggpht.com/KG4i8Ma2qQeQSoCT2oLN35qdspxvPvpS8qciEUFsXbbzeb6dHt0lClYVDroQJpm09lMaNAgW6NIjh3BZZDlA,7dfcb4103c1b4ede8f3980a680775381.16
Mesjid Al Hidayah,-6.265248,106.773936,http://lh4.ggpht.com/CIAVLlLr3qpPuPvv5A2tNNc40YObppCT08ZDPTetpiB13eiBkefgbUlX2lyGejW_3z5Ed_gFIOeDRAbV5DHy,a2c399ea5cf14ae6a064a7c49455b5e2.16
Street Gallery,-6.267581,106.78373,http://lh3.ggpht.com/CWbsgOF4RaATfJPn66YsPUQItU77N1ok0RimnG3IST4wS4Fs2xiCrnQEEgKhdUjf4e6T4RiPmtweYKyriwE,9652285b6edf478eb896c4c0ba2d17b5.16
Little Mermaid Ship,-6.266134,106.784899,http://lh5.ggpht.com/8zvJSHlsrypRtZLU-IApKzGv1dEKiWzvSDYK63hmL2DBIlie8LhrhrkdAAlT66F7QRgAsElwovoJv5LkZqMt,ba5189719bc149ae880fca5b00d18a21.16
Masjid Nimatul Ittihad,-6.270392,106.775278,http://lh4.ggpht.com/9neMEJEQ3nFq5hHnx6wHUTjh7VdkzHutVVsVONRpZhPgaBj7IQnuNEcX9wvPjLrvr0pDlp_uoRueYjsA0MbV,44d2265d91f344899fd298be0ba3f415.16
Musolah Nurul Iman,-6.270413,106.773869,http://lh3.googleusercontent.com/8tXkwWZnof9g4YlCV_TskqBz-g73btg5wjH2Tir5vN-MuCq8SprMsjDvjnKFQQ9GOSfy7Cge9bNahqxJ2CXEtw,8d9ce457cfe242a7a7f0abb635400e44.16
The Blue Viking Statue,-6.267414,106.784721,http://lh3.ggpht.com/BYFAP3Vg6dqUUx6gHhSM7b4I02Gvv_3r59Re7aS8qmmYjxyQHA0abx75x2JN_idfhJIm75yAqXoTZuGUCcNzCg,f6543f6127704427a31a58139107c928.16
Fish Mural,-6.272588,106.778258,http://lh5.ggpht.com/s9Hna_Un9n40yvdn3NV_izDdTOaKup98tDqPsNSqbeaum6c-6JQ6okSbCjXHj6UcF7RdNTaZ5aEfTlsMuGOb,4ca8106868f94924a9c9a3363ed8d85a.16
Dpincuk,-6.266654,106.784168,http://lh3.ggpht.com/97Hv4Yc6Zy5n1hPqFc4sknTIChygh9UWa4qcSgqldAJgcaVtkJrvGwehW8iJyFhk8FXH1JQPfqL9lozqVSRCFw,981b8cb8af694d7fb8846552842e3622.16
Gazebo Mural,-6.265915,106.779708,http://lh3.googleusercontent.com/ZHl974j1YeCiDxFamQbH81_hdrUs8x27vk1F_mDqim8VmmxwejKiZyB41Da3eMLowpbEWQT4ZWZepc6vbINk,8f4f31e186d7475983577645b58695fe.16
PIM Dragon,-6.266509,106.782879,http://lh5.ggpht.com/XzVV7fIVOxk6zVDbI0E6_j4YUMaVPWRTd1pYIGE4CEQKYb4kii5QjHnLrccwJgG5Y9tyTD9GjJbCoT0-gHE,8bdb4c61d0804ffa94671f4ceebea8c6.16
Patung Dansa Kuning,-6.267931,106.783733,http://lh4.ggpht.com/VvzKohtuZqSrbcHAV3eF3NRCvDOqRoT9d5rLNPnf6wqyRgkhVCjYJ6grsvHwkob1cQrBpvsHKsNhw6pB7L6w,af7f176b97c146529c5ae4151d921242.16
Koi Water Fountain,-6.267751,106.784197,http://lh4.ggpht.com/UPZUEyIoyx1kQGU6dGt814lVu0Roqtvom6YtHqRWU8DbbxN2TVm8f0s8jteKISdIryVJy96VjAiEPQw9mJvT,bd36804f6284453181c6f5b16543193f.16
Masjid,-6.26645,106.777545,http://lh3.googleusercontent.com/d3QIDXIlqRjjUdBGwLASO6w7RaIA6FAsHZKKxd9335mTIgp9mL11Mpz24w11juCaJz8qNFzvzfMzdKb2XhMZ,87689689874440889e5c9c0a79b2843e.16
PIM 2,-6.266021,106.78318,http://lh4.ggpht.com/fqqYPBOxRHAz0L-gy2hkgjA2NnpVrPMcADJapl6v4YY5wDO6u_jrmSCtB0ZOSEFj1eHced7wh_H1aV0-V3Y,0b20cf71a5454d78b015b175f34020cd.16
Masjid Jami Al-fallah,-6.273628,106.775501,http://lh3.ggpht.com/HUW5A1XCsKvrrRQnKXp8Jt7RxbPmjgKB4_OYObDp0PbEA1GMXFkIjOHZ_yGxrY6yf-7IGlbtEz2vvOEKFAUxwA,ea9a57cc9c3f424cae7d65368078e6c0.16
Masjid Jami Darussalam Gate,-6.266562,106.775005,http://lh3.ggpht.com/BMZjoNNH9GyzCvEsMcnpgCG-0Jph9macGis780QXktsaG75Rqbc4v20TPWiGYdNHguahqqY5iRSN4rFmJn6V,ddce9d035b8349c48ade8786586e03e1.16
Pondok Indah Mall 2 Fountain,-6.265752,106.78317,http://lh3.googleusercontent.com/sIrwcHHtfMxQvJSIi0RmFAx0zqCh2XuocUUNx96Kx98J1ko1rwZJ5XNAdzuw_cXRdnlwBhh2EmRUzskWmgpZ,a62124a374ba44bba7d4d530eba89615.16
Devil Mural,-6.26574,106.778935,http://lh3.googleusercontent.com/uxQQZBOjqKAKlL8saKelbYo-sTYulC_l7B5pv-4mW3u5Z_2OMucnBnVlbWykf1sd3n1mbb8rnItHPNJ01lVp,7b371413bfca4d34a1d8f8c4a38314db.16
Masjid Jami An-nur pondok pinang,-6.271579,106.77398,http://lh3.googleusercontent.com/Zoe2BD2SOr-JEdIkTRMMxhhtg9F8Q-vS40Qo8z8PnjrmMUZoKcUbze2bPc3shuMlHk2X7Ar7OWUog2i8Du_O,274f025c7ea647df831887818ba36a0e.16
Mural Flora Hitam Putih,-6.267308,106.784039,http://lh5.ggpht.com/NN42eI1L0UjA6btpz84yYOXVUK1HyJgZ1dYPjwIMUdcJWJlRd4ZOLFBy89lFI1ACKxolZSgx5jqkr3-HL_V5,0c9522ae15374409b7093bbeb9e41a53.16
Bali Dancers,-6.265023,106.78295,http://lh3.ggpht.com/4MEusEsvh1ks8Q2bjtIIdF8dtFvu_iDUukZUlM39K2YsVaYzPoeTET5iSKZ3we1MvX1qIbRIUgM22AWz7pOinw,fb24817d5406456082be86f5e14ba0f1.16
MINIZ PIM 2,-6.266,106.782458,http://lh5.ggpht.com/VfUBJiwJVKV1LVOpoobVfZ5C1I6hc54oqk3WKcSrB6SG9o0oHk1JkiujUeVIXC2-BR0hxKFxj0evTLwg93I,99f259beb14449a2925cb5dbd920874b.16
Fountain and Statue,-6.2663,106.766298,http://lh4.ggpht.com/Ddfbmfi-8R3iPxmEiUcF2YGojyAQlIZYXpG57aqFMcfDAxV2AoqOnLVmOh8m8-suFAHpD6oFoS4Qd9OEcTxM,5ce435e997bf4f81a337723da1039162.16
Mural,-6.266253,106.767559,http://lh4.ggpht.com/mflXGDLb_dBDuXpXQohtjMY1jQnuGTOmhcK1om6sUFZD6GNb0hVffY0_rBITIE4DKDyEeESsrXggTkevRdRceg,811ad15289d04ca8b94abb9ca304030c.16
Kantor Kelurahan Bintaro,-6.272889,106.764066,http://lh4.ggpht.com/lviJm0pnuPDQhB5bJ5jbHS9kWav0oHzit4F9XH_29ffCcdQvUd2ue2sfB7IRR-ThabmUbCoS_KJ4ZM_zOz8Ezy3VShUypZLqMSPtvop0zdqYyWc,5644e34c60f14368973858075621b4ac.16
Taman Baca Gema Harapan,-6.274017,106.765324,http://lh6.ggpht.com/SjVTs8fXgNSurI_roZM4ukptRDlvJ0InBC3HdKZEb-qS6bjtEfDIKTjXX9btTZJkdg686UwVtYidNdOTWMr9,68963f06c74548bd860c3fc9660c6e6e.16
Lapangan Basket Pinang,-6.266414,106.771188,http://lh3.googleusercontent.com/XTncNXwIX08Ws6Of9q3M2EVdaiT5Y5MQvxJnXR7Sv6vC12TVDscHMevxLRdm7UVZrP04JsSztV03GYvo1y-0,1007aece9d3f450795aab5b227404fd7.16
Musholla Nurul Ikhsan,-6.269623,106.77268,http://lh3.googleusercontent.com/eVmcVI_xdGfKLQGlEgTT90uHixXxbELg1fNmnapuN5dHwbuN4YrC3dOELPUyzQPCXQqNF5OMt5pc5ISCHOE,449fa39cc796456cbdc53ae2a7f4cd8c.16
Fountain Huruf U,-6.272792,106.769323,http://lh3.googleusercontent.com/qfbpLQTqDtWspkW28fQroY4zn-Vpfy4U6WY5icyzhMy5-VsS6QnUuZXshXu92rGzYQ3aL_ZX4YCwAEQ-KUaBfQ,cc895c08ffe0454d93ce78b2a7adaef3.16
Musholla Arrahman,-6.27285,106.769659,http://lh3.googleusercontent.com/v-RGJlQljOxyPlaeojZWSw0MjvLhhSrkCqvQWnvOiMsoPktIfBkmdpMLoZ2tEkJb5clfaGH1uudG-OydkUde,08635a74ec33451ba52e24a040ef94a4.16
Mosque,-6.274802,106.766788,http://lh4.ggpht.com/sZpkV8VylkevNdAVncKmZz1nyu1RvC0M-iACrrHUPd1eMp2WVdoyzLrBrv_xjWwJXCxD4rkOfh8bnevXj3LHoA,9af57a63032e4e6a857c079cc68f0a45.16
Masjid Al-Mukarromah,-6.26839,106.765953,http://lh3.ggpht.com/nujz84Co39w7kOJHd-fg-NnanFzaXmH5VFE3XPxyGAbC2FWuhUzV6QrI1WZ9gyJDTosiBBWVpMSKHYGAiHw,4af4a962761046efb87df34622cb9b2b.16
Gate RS Dr. Suyoto,-6.267113,106.765943,http://lh3.ggpht.com/yKmlJVRSfQl9b8zexXHa3vH8sTO6MSHGU2i-Q3RQ4V4FCLpS1-fxTMXuHi_MFkShdMU9m5wfmndwrDCflB8_,b4ee02425d294aa494013f1bc596a41b.16
Mushola Al Ikhlas,-6.275575,106.762626,http://lh3.ggpht.com/O4ITvcIYvwE18hmEs6Ci8TaN8Adm5OREKpYyOi-6fjwRDhCVEOwoXEzx-eCx2yCW60zVWo82r4j2XtboYsA,fd8bfd7d83754bdaa75571f35c3de41b.16
pinang playgrond,-6.266116,106.771311,http://lh3.googleusercontent.com/HdBBJ0v8uDfOkoAc1Twh0UIkY3HJUaqpAdlsxPxxH13hPucnowzpf-sawer--djnyceSdVqKVfAbk7iGerI,9e80ac1999b7482fa7189c8e277be55e.16
Mural Skulls on the Wall,-6.266338,106.773634,http://lh5.ggpht.com/HOwVYwuEE4dsKB7FylUJyIsaTJ29-dVM9MxDOHyT-klzLoCwhpRA_veQWjCg7ypmc9vKk2FjnTguf-YlyvK1Zg,974b88fc11e64ca398ece9b3587e433e.16
Stone Craft,-6.272794,106.766246,http://lh4.ggpht.com/SbUgV3B5vznEzxTHZWsLTjc4t4qgvP8XYpe_zgumlpBijrvMAU8zBnzqKqowLMpz-NQ12FRQsZUQ7lBNs6k1ig,55294c2875604709878a744145912beb.16
Scooter Vesva Mural,-6.270923,106.764527,http://lh3.googleusercontent.com/_PR9bIbaTpB2rlxwOgJagpZ42w7T6wxRvqejR4cng2t7pQMipg2HZSyIOMAjyvZTDxbIN1DCE3Wq2x_QjuUw,9ecd2a925ee540ef9fadc414604d78cb.16
Masjid Jami Nurul Yaqin,-6.266801,106.769241,http://lh6.ggpht.com/VzfjDpQJFLUW3O7pX4RizehuU143jVw93FV5XrDKClSkQeKHnK4lHAqNs4SJvFLVOrVEFBKFQe6TyaiD6ONa,622e7bc596324768aebb68ffbb37556a.16
Four Balls Lamp,-6.272085,106.741941,http://lh3.ggpht.com/WHujU9fwhFnIQB5CY-li86GJYF2UHzvQKbFO9kwEXYvVuum1erkZvP_6yJekphZ_2d4GhMSo6SGrz5-M3ic,a0a1f0faa0cd4813958ba1e869e1168c.16
Drunk Bear Statue,-6.273289,106.74313,http://lh5.ggpht.com/OCySZaqo0_HqfzCZS2RpogJaS6dLXXhAS0QjQlCRwZReysxPkdfKOxTBupAy7sZvA34WeSelrKU28NymyxBe,b2b191b35ac342f8bd9d20cabbafb2ce.16
Statue at Plaza Bintaro,-6.271853,106.74132,http://lh3.ggpht.com/nGpNo7sp5_z5iZmc4E9bmkrd-HfrIztPIKRFdLSgupKdDPNImg11NbXZgif_Y-wjfqQbPzxWM_nJsrOTuqs,31a6ef18e41c43acab78f383a503c228.16
Lapangan Volly Pinggir Komplek,-6.265825,106.747747,http://lh3.googleusercontent.com/AHoS0Y4bB6GImUTT0JzWGhUWTHkpsCMZTAT67Qe10K0pAuAaC3xysxJrxBRtSYL1UAM7UhrbfG5gBzhTnaVggQ,03dac721eb90415d9efc30dd5baf68c3.16
Pagoda,-6.267792,106.744277,http://lh5.ggpht.com/kiEZGzS42zIcPcLmRR9cHFGkS9_y-eK63kjMdsyZeMyxHpZzhZ-1-kGOy6QtD06bdNVO-gulOvtkI3ZBwe8,7bc68acec16c408db2cdc52a598f95e6.16
Masjid Jami' Bintaro Jaya,-6.272165,106.75072,http://lh4.ggpht.com/DmMncQL_tbaiS08ugcA9Zuu-PXxkhwglyVKwPuRyvpJrbQDrFMrjANxRpUjcjHE6xam4mILh0i-VD-utQhg9,d292578098d049528ed70d4d7753b4f7.16
Stasiun Pondok Ranji,-6.276046,106.745326,http://lh3.ggpht.com/vTyoF1V77MurwRAZcKNxkLTWYXXGdK5U3YVehEENhEZ_N4ucxuqa7IGEHI8RSmiAxbeQj4Hge6tj2qITuAPm,50a094293bfc46c084a0fdd3245cf0b8.16
Plaza Bintaro Jaya,-6.273313,106.74235,http://lh4.ggpht.com/g4Q-haFX3MoGdQGMDSG1kQWudeCOR6pWZDlj9aPajx3EfJ4aun4mcKrxWrI1TqcBaZPChW58hR7vZXshLazv74PUqc6iB8eKiHPVcrEdRp4VfqUo,c8d9cced0e074d55a8e499c71d0f11c5.16
Night Pyramid,-6.272933,106.741604,http://lh3.ggpht.com/xiJBhY1O-7mfAKpKHtw63rclzHziqLotaeR1H86jczVjLcqJqXIUZv2g-aj5kzdqANufgh5_oQsLVDDEZcc,f89d84aa8fdc46d3a4baa337f0478aa5.16
Candi Oren,-6.267858,106.742913,http://lh6.ggpht.com/JRLsfasJyeNHJe4g_6smYL5py6EjBUKeh9XyAY8ELaJnqWp-7sCxtRSNLc-nESCor0el_x6P-lo5TmHway3C,c63116782afc424e9267697c410894a9.16
situs khatulistiwa mini,-6.27021,106.74055,http://lh3.googleusercontent.com/IUaSkX3TXJjzABbGi_Fkb2dWFOL1Qc1er58QByc763hWm3E-HF3uKmeXMUMXxZDjfMptxPMGDk2O2mSICbXw,4a1ff1b4702840859867e935b3143ea9.16
Mosque Tower,-6.270307,106.742391,http://lh3.ggpht.com/cDCXGSz9OE8vjW3i-ctEpQKXNmNye7YX_Gmw2oUMvGkDBi-_Uf3C5VHfHYm-DPL8fGLfE3EOXeKftYVbolqZ,be58e38968a64c0c864b67f68625100b.16
Sculpture Ruko Bintaro,-6.27171,106.743175,http://lh6.ggpht.com/C671XH3-Ry-txbA3hlFsJnHWnT2nm5K_HjCToq8r4P--6a2aHgE3CWylgo7zudQ_yD2kKItcm1oSDG7qr_I,d73d4b93bd4a4c01baad73ebe9c7e4d0.16
Guci Hijau 91,-6.267629,106.742702,http://lh3.googleusercontent.com/MF5Mx3IWmEv2syo9bXYWAXSlLm06zx94DAPuhgwO0vt-fWTPg30FNTEcWenoYzGqqmNsd3sKkvl6INZSIbY,c000065c8d0943bfbafe8af119a76702.16
Masjid An Nur Pondok Kopi,-6.27009,106.750228,http://lh5.ggpht.com/q2zWNzGPVBykQs1VuvzJffGZojSDpErqSu1tHF6186WJTY0VkFNrduvDWkkzJRRPhr3BbupcGogdhKrh_MwL,a48319669b714f148c40d32aa2b873bd.16
Main Gate Plaza Bintaro Jaya,-6.272558,106.742138,http://lh6.ggpht.com/dCSluOj8EOHFeDEMtaZ8QGFeqH2onDR9Dw6rvDrte9osWtno2M_4Zc6m5g6cSNA0B3Zn7Dfltu0LE3q8oLxt,5b6aab1903c04345809d984684009d8b.16
